age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
52,management,married,primary,cellular,17,nov,121,1,unknown,no
45,self-employed,married,tertiary,cellular,17,nov,148,1,unknown,no
51,technician,married,secondary,cellular,17,nov,78,1,unknown,no
57,management,married,secondary,cellular,17,nov,83,1,unknown,no
57,management,married,tertiary,cellular,17,nov,123,1,unknown,no
58,retired,married,secondary,cellular,17,nov,100,1,unknown,no
55,entrepreneur,married,primary,cellular,17,nov,176,1,unknown,no
45,management,married,tertiary,cellular,17,nov,550,1,unknown,no
48,management,married,tertiary,cellular,17,nov,75,1,unknown,no
55,retired,married,secondary,cellular,17,nov,57,1,unknown,no
47,management,married,tertiary,cellular,17,nov,55,1,unknown,no
48,management,divorced,secondary,cellular,17,nov,195,1,unknown,no
39,admin.,married,secondary,cellular,17,nov,123,1,unknown,no
47,blue-collar,married,secondary,cellular,17,nov,297,1,failure,no
40,self-employed,single,tertiary,cellular,17,nov,353,1,unknown,no
37,management,single,tertiary,cellular,17,nov,142,1,unknown,no
50,management,married,tertiary,cellular,17,nov,53,1,unknown,no
38,management,married,tertiary,cellular,17,nov,146,1,other,no
59,admin.,married,secondary,cellular,17,nov,59,1,unknown,no
54,technician,single,secondary,cellular,17,nov,120,1,failure,no
32,management,married,tertiary,cellular,17,nov,595,1,unknown,no
52,management,married,tertiary,cellular,17,nov,381,1,other,no
48,admin.,divorced,secondary,cellular,17,nov,123,1,success,no
52,admin.,married,secondary,cellular,17,nov,74,1,unknown,no
57,admin.,divorced,secondary,cellular,17,nov,219,1,unknown,no
43,services,married,secondary,cellular,17,nov,387,1,unknown,no
45,technician,married,secondary,cellular,17,nov,433,1,unknown,no
30,management,single,secondary,cellular,17,nov,548,1,unknown,no
46,management,married,primary,telephone,17,nov,100,1,unknown,no
40,management,married,tertiary,cellular,17,nov,153,1,unknown,no
52,management,married,tertiary,cellular,17,nov,223,2,unknown,no
53,technician,married,secondary,cellular,17,nov,178,1,unknown,no
49,services,married,secondary,cellular,17,nov,283,1,unknown,no
45,technician,married,secondary,cellular,17,nov,75,1,failure,no
54,technician,married,secondary,cellular,17,nov,92,1,unknown,no
49,services,married,secondary,telephone,17,nov,96,1,unknown,no
39,admin.,married,secondary,cellular,17,nov,396,1,failure,no
39,blue-collar,married,primary,cellular,17,nov,96,1,failure,no
54,blue-collar,married,primary,cellular,17,nov,334,1,unknown,no
57,technician,married,tertiary,cellular,17,nov,142,1,unknown,no
37,management,married,tertiary,cellular,17,nov,44,1,failure,no
42,housemaid,married,secondary,cellular,17,nov,231,2,unknown,no
39,entrepreneur,married,tertiary,cellular,17,nov,376,1,unknown,no
57,housemaid,married,secondary,cellular,17,nov,56,1,unknown,no
48,technician,married,primary,cellular,17,nov,44,1,unknown,no
46,management,married,tertiary,cellular,17,nov,58,1,unknown,no
39,blue-collar,married,primary,cellular,17,nov,265,1,unknown,no
49,management,married,tertiary,cellular,17,nov,208,1,success,no
58,admin.,married,unknown,cellular,17,nov,219,1,failure,no
43,technician,married,secondary,cellular,17,nov,155,1,failure,no
48,technician,married,secondary,cellular,17,nov,81,1,unknown,no
44,management,married,tertiary,cellular,17,nov,73,1,unknown,no
49,technician,divorced,secondary,cellular,17,nov,50,1,unknown,no
37,management,married,secondary,cellular,17,nov,1789,1,unknown,yes
44,technician,divorced,secondary,cellular,17,nov,1077,1,unknown,yes
40,technician,married,secondary,telephone,17,nov,192,1,unknown,no
43,management,married,tertiary,cellular,17,nov,110,1,unknown,no
57,blue-collar,married,secondary,cellular,17,nov,564,1,unknown,yes
34,blue-collar,married,secondary,cellular,17,nov,1303,1,unknown,yes
31,entrepreneur,single,tertiary,cellular,17,nov,377,1,unknown,no
58,management,married,tertiary,cellular,17,nov,235,1,unknown,no
30,management,married,tertiary,cellular,17,nov,375,1,unknown,no
50,entrepreneur,married,secondary,cellular,17,nov,344,1,unknown,no
57,retired,married,secondary,cellular,17,nov,288,2,unknown,no
40,admin.,married,secondary,cellular,17,nov,57,1,unknown,no
39,management,married,secondary,cellular,17,nov,125,1,unknown,no
33,admin.,married,secondary,cellular,17,nov,78,1,unknown,no
41,management,married,tertiary,cellular,17,nov,214,1,unknown,no
38,management,married,tertiary,cellular,17,nov,286,1,unknown,no
46,admin.,divorced,secondary,cellular,17,nov,117,1,unknown,no
59,technician,single,secondary,cellular,17,nov,41,1,unknown,no
44,admin.,divorced,secondary,cellular,17,nov,57,1,unknown,no
57,technician,married,secondary,cellular,17,nov,364,1,unknown,no
49,entrepreneur,married,secondary,cellular,17,nov,63,1,unknown,no
57,admin.,married,primary,telephone,17,nov,378,1,unknown,no
51,technician,married,tertiary,telephone,17,nov,81,1,unknown,no
58,entrepreneur,married,secondary,cellular,17,nov,430,1,unknown,no
48,blue-collar,married,primary,cellular,17,nov,479,1,unknown,no
35,technician,divorced,tertiary,cellular,17,nov,74,1,other,no
49,services,married,secondary,telephone,17,nov,99,1,unknown,no
54,management,married,secondary,cellular,17,nov,108,1,unknown,no
55,management,married,secondary,cellular,17,nov,135,1,unknown,no
50,management,married,secondary,telephone,17,nov,302,1,failure,no
42,technician,single,tertiary,cellular,17,nov,38,1,other,no
38,entrepreneur,married,secondary,cellular,17,nov,258,1,unknown,no
37,technician,married,tertiary,cellular,17,nov,77,1,unknown,no
49,management,married,tertiary,cellular,17,nov,102,1,unknown,no
47,blue-collar,married,secondary,unknown,17,nov,81,1,unknown,no
46,blue-collar,married,secondary,cellular,17,nov,127,1,unknown,no
52,management,married,tertiary,cellular,17,nov,114,1,unknown,no
42,technician,married,secondary,cellular,17,nov,55,1,unknown,no
33,technician,married,tertiary,cellular,17,nov,238,1,unknown,no
47,blue-collar,married,secondary,cellular,17,nov,179,1,unknown,no
51,admin.,married,secondary,cellular,17,nov,84,1,unknown,no
56,retired,married,secondary,cellular,17,nov,38,1,failure,no
51,entrepreneur,married,tertiary,cellular,17,nov,130,1,failure,no
55,management,married,tertiary,cellular,17,nov,309,1,unknown,no
40,services,single,secondary,telephone,17,nov,70,1,unknown,no
50,technician,single,secondary,cellular,17,nov,270,1,failure,no
48,technician,married,secondary,cellular,17,nov,110,2,unknown,no
54,blue-collar,married,primary,unknown,17,nov,206,1,unknown,no
41,entrepreneur,divorced,tertiary,cellular,17,nov,176,1,unknown,no
42,technician,married,secondary,cellular,17,nov,158,2,unknown,no
54,blue-collar,married,secondary,telephone,17,nov,483,1,unknown,no
58,management,married,tertiary,telephone,17,nov,85,1,unknown,no
50,entrepreneur,married,tertiary,cellular,17,nov,73,1,unknown,no
45,technician,married,secondary,cellular,17,nov,483,1,failure,no
46,technician,single,tertiary,cellular,17,nov,292,1,unknown,no
49,admin.,married,secondary,cellular,17,nov,108,1,unknown,no
40,services,divorced,secondary,cellular,17,nov,68,2,failure,no
30,management,married,tertiary,cellular,17,nov,348,1,failure,no
50,management,married,tertiary,telephone,17,nov,105,3,unknown,no
58,management,divorced,tertiary,cellular,17,nov,107,1,unknown,no
39,management,married,tertiary,cellular,17,nov,257,1,other,no
36,management,married,tertiary,cellular,17,nov,70,1,failure,no
34,student,single,unknown,cellular,17,nov,97,2,unknown,no
41,management,single,tertiary,cellular,17,nov,150,1,unknown,no
59,admin.,married,unknown,unknown,17,nov,300,1,unknown,no
52,services,married,tertiary,cellular,17,nov,96,1,unknown,no
40,management,married,tertiary,cellular,17,nov,49,1,unknown,no
58,admin.,married,secondary,cellular,17,nov,112,1,unknown,no
54,admin.,divorced,secondary,telephone,17,nov,40,1,unknown,no
46,blue-collar,married,secondary,cellular,17,nov,182,1,unknown,no
50,management,married,tertiary,cellular,17,nov,259,1,unknown,no
54,admin.,married,secondary,cellular,17,nov,71,1,unknown,no
56,retired,married,secondary,telephone,17,nov,16,1,unknown,no
34,housemaid,married,tertiary,cellular,17,nov,118,1,failure,no
57,admin.,single,secondary,cellular,17,nov,56,1,unknown,no
54,admin.,married,secondary,telephone,17,nov,44,1,unknown,no
48,management,single,tertiary,unknown,17,nov,125,1,failure,no
45,technician,divorced,secondary,cellular,17,nov,88,1,unknown,no
51,services,divorced,secondary,telephone,17,nov,76,1,unknown,no
56,management,married,primary,cellular,17,nov,282,1,unknown,no
59,management,married,tertiary,cellular,17,nov,90,2,failure,no
49,admin.,married,secondary,cellular,17,nov,96,2,unknown,no
52,admin.,divorced,secondary,cellular,17,nov,591,1,unknown,no
53,services,married,secondary,cellular,17,nov,508,1,failure,no
42,self-employed,married,secondary,cellular,17,nov,560,2,unknown,no
53,management,single,tertiary,unknown,17,nov,99,1,unknown,no
54,management,married,tertiary,cellular,17,nov,98,1,unknown,no
56,management,divorced,tertiary,cellular,17,nov,131,1,unknown,no
46,management,single,tertiary,cellular,17,nov,80,1,failure,no
52,retired,married,secondary,cellular,17,nov,93,1,failure,no
41,unemployed,divorced,tertiary,cellular,17,nov,165,1,unknown,no
40,technician,divorced,tertiary,cellular,17,nov,64,1,unknown,no
51,blue-collar,married,secondary,cellular,17,nov,122,2,unknown,no
47,management,married,tertiary,cellular,17,nov,434,2,unknown,yes
58,retired,married,secondary,unknown,17,nov,164,2,failure,no
50,admin.,married,secondary,cellular,17,nov,407,1,unknown,no
56,technician,divorced,secondary,cellular,17,nov,110,1,failure,no
58,management,married,tertiary,cellular,17,nov,191,2,unknown,no
49,management,divorced,tertiary,unknown,17,nov,56,1,other,no
42,management,single,tertiary,cellular,17,nov,125,1,unknown,no
52,management,married,tertiary,cellular,17,nov,412,1,unknown,no
53,admin.,married,secondary,cellular,17,nov,85,1,unknown,no
49,management,married,tertiary,telephone,17,nov,180,1,unknown,no
57,housemaid,married,tertiary,cellular,17,nov,1070,1,unknown,no
43,technician,single,secondary,cellular,17,nov,266,2,unknown,no
59,retired,married,tertiary,unknown,17,nov,94,1,unknown,no
45,management,married,tertiary,cellular,17,nov,59,1,unknown,no
52,blue-collar,married,secondary,cellular,17,nov,125,1,unknown,no
50,unemployed,single,secondary,telephone,17,nov,1606,1,unknown,no
52,technician,single,secondary,cellular,17,nov,216,1,unknown,no
45,housemaid,married,secondary,cellular,17,nov,707,1,unknown,no
51,services,divorced,secondary,cellular,17,nov,862,1,unknown,no
51,services,married,secondary,cellular,17,nov,214,1,unknown,no
36,self-employed,married,tertiary,cellular,17,nov,78,1,unknown,no
58,management,divorced,tertiary,cellular,17,nov,62,2,unknown,no
58,management,divorced,tertiary,cellular,17,nov,279,1,unknown,no
31,admin.,single,tertiary,cellular,17,nov,173,1,unknown,no
31,admin.,married,tertiary,cellular,17,nov,89,1,unknown,no
33,management,married,tertiary,unknown,17,nov,53,1,unknown,no
34,management,single,tertiary,cellular,17,nov,97,1,unknown,no
53,technician,divorced,tertiary,cellular,17,nov,890,1,unknown,yes
48,blue-collar,married,secondary,cellular,17,nov,581,1,unknown,no
42,management,divorced,tertiary,cellular,17,nov,116,1,unknown,no
51,technician,married,secondary,cellular,17,nov,70,1,unknown,no
46,management,married,secondary,telephone,17,nov,155,1,unknown,no
34,admin.,single,secondary,cellular,17,nov,214,1,failure,no
45,technician,single,secondary,cellular,17,nov,200,1,unknown,no
47,blue-collar,married,secondary,telephone,17,nov,27,1,unknown,no
31,management,married,tertiary,cellular,17,nov,578,1,unknown,no
47,management,married,tertiary,cellular,17,nov,153,1,unknown,no
35,management,married,tertiary,cellular,17,nov,52,1,unknown,no
39,management,single,primary,cellular,17,nov,62,1,unknown,no
32,admin.,single,secondary,cellular,17,nov,79,2,failure,no
40,technician,married,secondary,cellular,17,nov,310,1,unknown,no
56,management,married,tertiary,cellular,17,nov,150,2,unknown,no
54,technician,married,secondary,unknown,17,nov,229,2,failure,no
45,technician,single,secondary,cellular,17,nov,34,1,unknown,no
59,retired,divorced,secondary,cellular,17,nov,573,1,other,no
30,management,single,tertiary,cellular,17,nov,104,3,unknown,no
41,technician,divorced,secondary,cellular,17,nov,386,2,unknown,no
45,admin.,single,secondary,telephone,17,nov,73,1,unknown,no
59,management,married,primary,cellular,17,nov,138,1,failure,no
40,technician,married,secondary,cellular,17,nov,74,2,failure,no
45,management,divorced,tertiary,cellular,17,nov,42,2,unknown,no
46,management,divorced,secondary,cellular,17,nov,273,1,unknown,no
45,management,married,secondary,unknown,17,nov,147,1,failure,no
43,technician,divorced,secondary,cellular,17,nov,190,1,failure,no
30,management,single,secondary,cellular,17,nov,294,1,unknown,no
46,technician,married,secondary,cellular,17,nov,96,1,unknown,no
57,admin.,married,secondary,cellular,17,nov,49,3,unknown,no
55,retired,married,secondary,cellular,17,nov,163,3,unknown,no
43,technician,married,secondary,cellular,17,nov,103,2,failure,no
55,entrepreneur,divorced,tertiary,cellular,17,nov,89,2,failure,no
48,technician,married,secondary,cellular,17,nov,190,2,unknown,no
42,unemployed,married,secondary,cellular,17,nov,77,2,unknown,no
49,services,married,secondary,cellular,17,nov,651,2,failure,yes
49,entrepreneur,married,tertiary,cellular,17,nov,42,2,failure,no
46,management,married,tertiary,cellular,17,nov,106,1,unknown,no
43,entrepreneur,married,tertiary,cellular,17,nov,105,1,unknown,no
39,blue-collar,single,primary,cellular,17,nov,186,1,failure,no
37,technician,married,secondary,cellular,17,nov,56,1,unknown,no
40,management,single,tertiary,cellular,17,nov,657,1,unknown,no
37,entrepreneur,single,tertiary,cellular,17,nov,349,1,unknown,no
38,entrepreneur,married,tertiary,cellular,17,nov,65,1,unknown,no
48,management,married,primary,cellular,17,nov,62,1,unknown,no
42,technician,married,tertiary,cellular,17,nov,77,1,success,no
45,admin.,divorced,secondary,cellular,17,nov,102,1,unknown,no
58,admin.,married,secondary,cellular,17,nov,91,2,unknown,no
43,admin.,married,tertiary,cellular,17,nov,111,1,unknown,no
56,admin.,married,secondary,cellular,17,nov,80,2,other,no
58,retired,divorced,secondary,cellular,17,nov,1449,1,unknown,no
54,unemployed,single,secondary,cellular,17,nov,696,2,unknown,yes
35,management,married,tertiary,cellular,17,nov,188,1,unknown,no
36,management,married,tertiary,cellular,17,nov,160,2,unknown,no
33,management,married,secondary,cellular,17,nov,407,1,unknown,no
43,technician,married,secondary,cellular,17,nov,77,1,unknown,no
53,management,divorced,tertiary,cellular,17,nov,560,2,unknown,no
46,self-employed,single,secondary,cellular,17,nov,108,2,unknown,no
45,unemployed,single,secondary,cellular,17,nov,113,2,unknown,no
44,admin.,married,secondary,cellular,17,nov,102,1,other,no
42,services,married,secondary,cellular,17,nov,71,1,failure,no
54,services,divorced,secondary,cellular,17,nov,73,1,unknown,no
35,technician,married,secondary,cellular,17,nov,199,1,unknown,no
39,admin.,married,primary,cellular,17,nov,106,1,unknown,no
42,blue-collar,married,secondary,cellular,17,nov,96,1,unknown,no
41,management,married,secondary,cellular,17,nov,64,1,unknown,no
32,blue-collar,single,primary,cellular,17,nov,321,1,unknown,no
47,entrepreneur,married,secondary,cellular,17,nov,134,1,unknown,no
45,services,married,secondary,cellular,17,nov,141,1,unknown,no
36,services,married,secondary,cellular,17,nov,94,1,unknown,no
35,services,single,secondary,cellular,17,nov,499,3,unknown,no
41,technician,married,secondary,cellular,17,nov,1081,1,failure,no
53,admin.,divorced,tertiary,cellular,17,nov,64,3,unknown,no
32,management,single,tertiary,cellular,17,nov,107,2,unknown,no
